run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
robert-run39,2025-11-17T09:13:05Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,610.000
robert-run40,2025-11-17T09:24:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,591.000
robert-run41,2025-11-17T09:35:12Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,512,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,584.000
robert-run42,2025-11-17T10:19:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,1024,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,468.000
robert-run43,2025-11-17T10:27:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,1024,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,99.783348,574.000
robert-run44,2025-11-17T10:39:08Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,1024,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,528.000
robert-run45,2025-11-17T10:49:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,2048,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,80.850012,567.000
robert-run46,2025-11-17T11:03:15Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,2048,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,84.373346,486.000
robert-run47,2025-11-17T11:29:48Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,2048,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,91.292321,575.000
robert-run48,2025-11-17T12:20:48Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,6000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,685.000
robert-run49,2025-11-17T12:53:01Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,6000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,674.000
robert-run50,2025-11-17T13:04:28Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,6000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,671.000
robert-run51,2025-11-17T13:16:09Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,3000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,718.000
robert-run52,2025-11-17T13:35:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,3000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,98.050014,721.000
robert-run53,2025-11-17T13:48:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,3000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,803.000
robert-run54,2025-11-17T14:03:43Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,1500,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,670.000
robert-run55,2025-11-17T15:08:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,1500,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,735.000
robert-run56,2025-11-17T15:25:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,1500,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,739.000
robert-run57,2025-11-17T15:40:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,750,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,748.000
robert-run58,2025-11-17T16:03:54Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,750,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,724.000
robert-run59,2025-11-17T16:35:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,750,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,700.000
robert-run60,2025-11-17T17:09:34Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,24000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,753.000
robert-run61,2025-11-17T17:58:17Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,24000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,87.300013,738.000
robert-run62,2025-11-17T18:14:35Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,24000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,707.000
robert-run63,2025-11-17T20:17:22Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,48000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,776.000
robert-run64,2025-11-18T08:31:49Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,48000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,770.000
robert-run65,2025-11-18T08:46:01Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,48000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,97.641682,573.000
robert-run66,2025-11-18T09:08:23Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,96000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,13.893752,644.000
robert-run67,2025-11-18T09:19:49Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,96000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,11.368423,687.000
robert-run68,2025-11-18T09:31:43Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,96000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,17.089397,717.000
robert-run69,2025-11-18T10:09:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,192000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,1.741706,809.000
robert-run70,2025-11-18T10:24:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,192000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,1.957761,766.000
robert-run71,2025-11-18T10:37:43Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,192000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,2.151087,769.000
robert-run72,2025-11-18T10:53:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,384000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,1.409833,759.000
robert-run73,2025-11-18T11:08:16Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,384000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,1.492657,781.000
robert-run74,2025-11-18T12:20:42Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,384000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,1.465598,804.000
robert-run75,2025-11-18T13:45:40Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,6,True,128,2,0.99,500000,1000,80.313346,1034.000
robert-run76,2025-11-18T14:04:25Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,6,True,128,2,0.99,500000,1000,100.000015,1041.000
robert-run77,2025-11-18T17:03:35Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,6,True,128,2,0.99,500000,1000,100.000015,965.000
robert-run78,2025-11-18T17:26:36Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,12,True,128,2,0.99,500000,1000,100.000015,1440.000
robert-run79,2025-11-19T08:02:08Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,12,True,128,2,0.99,500000,1000,100.000015,1603.000
robert-run80,2025-11-19T08:38:09Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,12,True,128,2,0.99,500000,1000,100.000015,1639.000
robert-run81,2025-11-19T10:15:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,24,True,128,2,0.99,500000,1000,92.369245,2363.000
robert-run82,2025-11-19T10:55:45Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,24,True,128,2,0.99,500000,1000,100.000015,2411.000
robert-run83,2025-11-19T12:05:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,24,True,128,2,0.99,500000,1000,100.000015,2311.000
robert-run84,2025-11-19T12:48:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,626.000
robert-run85,2025-11-20T15:40:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,730.000
robert-run86,2025-11-20T16:01:15Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,700.000
robert-run87,2025-11-20T16:33:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,676.000
robert-run88,2025-11-20T18:50:39Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,686.000
robert-run89,2025-11-20T19:06:03Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,588.000
robert-run90,2025-11-20T19:36:59Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,706.000
robert-run91,2025-11-21T10:35:22Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,54.705264,540.000
robert-run92,2025-11-21T11:01:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,52.650001,740.000
robert-run93,2025-11-21T11:34:46Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,1e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,68.335295,720.000
robert-run94,2025-11-21T12:45:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,82.430770,587.000
robert-run95,2025-11-21T13:00:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,86.100001,595.000
robert-run96,2025-11-21T13:17:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,2e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,76.657896,740.000
robert-run97,2025-11-21T13:33:24Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,726.000
robert-run98,2025-11-21T13:50:22Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,750.000
robert-run99,2025-11-21T14:03:20Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,4e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,705.000
robert-run100,2025-11-21T14:15:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,747.000
robert-run101,2025-11-21T14:33:25Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,769.000
robert-run102,2025-11-21T14:50:21Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,8e-05,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,671.000
robert-run103,2025-11-22T12:12:09Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,824.000
robert-run104,2025-11-22T12:28:42Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,761.000
robert-run105,2025-11-22T13:02:05Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00016,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,754.000
robert-run106,2025-11-22T13:18:17Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,706.000
robert-run107,2025-11-22T13:35:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,708.000
robert-run108,2025-11-22T13:59:43Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00032,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,94.938463,722.000
robert-run109,2025-11-22T14:14:24Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,92.150001,707.000
robert-run110,2025-11-22T14:26:52Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,713.000
robert-run111,2025-11-22T14:47:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00064,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,660.000
robert-run112,2025-11-23T11:14:40Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,97.818183,736.000
robert-run113,2025-11-23T11:28:25Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,727.000
robert-run114,2025-11-23T11:43:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.001,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,736.000
robert-run115,2025-11-23T12:03:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,2.919932,764.000
robert-run116,2025-11-23T12:19:46Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,3.123214,725.000
robert-run117,2025-11-23T12:38:58Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,5e-06,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,3.048789,769.000
robert-run118,2025-11-23T12:59:28Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,730.000
robert-run119,2025-11-23T13:16:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,738.000
robert-run120,2025-11-23T14:08:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00128,0.001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,739.000
robert-run121,2025-11-23T14:56:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,751.000
robert-run123,2025-11-23T15:48:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0001,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,738.000
robert-run124,2025-11-23T16:05:37Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,733.000
robert-run125,2025-11-23T16:21:48Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,742.000
robert-run126,2025-11-24T10:13:30Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0002,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,773.000
robert-run127,2025-11-24T10:30:55Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,736.000
robert-run128,2025-11-24T10:45:01Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,32,94.838463,748.000
robert-run129,2025-11-24T10:59:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0004,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,750.000
robert-run130,2025-11-24T11:13:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,765.000
robert-run131,2025-11-24T11:26:36Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,745.000
robert-run132,2025-11-24T13:35:27Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0008,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,780.000
robert-run133,2025-11-24T14:32:07Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,738.000
robert-run134,2025-11-24T14:52:36Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,730.000
robert-run135,2025-11-24T15:11:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0016,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,697.000
robert-run136,2025-11-24T15:48:05Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,746.000
robert-run137,2025-11-24T16:03:51Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,32,92.515386,575.000
robert-run138,2025-11-25T08:15:37Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0032,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,642.000
robert-run139,2025-11-25T08:28:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,737.000
robert-run140,2025-11-25T08:48:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.0064,0.2,0.99,3,True,128,2,0.99,500000,32,100.000001,738.000
