batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,hidden_units,num_layers,time_horizon,max_steps,gamma,normalize,CPU Cores,Total RAM,TimeElapsed,CumulativeReward
64,12000,0.0003,0.001,0.2,0.875,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,125.0,3.621961
64,12000,0.0003,0.001,0.2,0.875,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,2.45638
64,12000,0.0003,0.001,0.2,0.875,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,120.0,2.313105
64,12000,0.0003,0.001,0.2,0.9,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,124.0,3.08125
64,12000,0.0003,0.001,0.2,0.9,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,3.816394
64,12000,0.0003,0.001,0.2,0.9,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,5.276596
64,12000,0.0003,0.001,0.2,0.925,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,4.172688
64,12000,0.0003,0.001,0.2,0.925,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,3.286546
64,12000,0.0003,0.001,0.2,0.925,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,117.0,5.748001
64,12000,0.0003,0.001,0.2,0.95,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,5.175917
64,12000,0.0003,0.001,0.2,0.95,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,120.0,11.753193
64,12000,0.0003,0.001,0.2,0.95,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,5.006092
64,12000,0.0003,0.001,0.2,0.975,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,5.764741
64,12000,0.0003,0.001,0.2,0.975,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,120.0,6.288344
64,12000,0.0003,0.001,0.2,0.975,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,115.0,5.593297
64,12000,0.0003,0.001,0.05,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,118.0,2.161035
64,12000,0.0003,0.001,0.05,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,2.074536
64,12000,0.0003,0.001,0.05,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,129.0,2.070448
64,12000,0.0003,0.001,0.1,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,2.55061
64,12000,0.0003,0.001,0.1,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,127.0,3.952941
64,12000,0.0003,0.001,0.1,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,2.535455
64,12000,0.0003,0.001,0.015,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,2.018961
64,12000,0.0003,0.001,0.015,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,1.799517
64,12000,0.0003,0.001,0.015,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,134.0,1.653563
64,12000,0.0003,0.001,0.2,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,5.88266
64,12000,0.0003,0.001,0.2,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,123.0,5.986391
64,12000,0.0003,0.001,0.2,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,4.450926
64,12000,0.0003,0.001,0.25,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,119.0,5.842775
64,12000,0.0003,0.001,0.25,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,18.524593
64,12000,0.0003,0.001,0.25,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,115.0,8.525001
64,12000,0.0003,0.001,0.3,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,119.0,11.678497
64,12000,0.0003,0.001,0.3,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,11.629034
64,12000,0.0003,0.001,0.3,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,22.239219
64,12000,0.0003,0.001,0.35,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,114.0,44.169237
64,12000,0.0003,0.001,0.35,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,115.0,55.955009
64,12000,0.0003,0.001,0.35,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,113.0,34.578793
64,12000,0.0003,0.001,0.4,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,119.0,31.535902
64,12000,0.0003,0.001,0.4,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,115.0,71.829423
64,12000,0.0003,0.001,0.4,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,118.0,36.356672
64,12000,0.0003,0.001,0.5,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,101.0,93.930784
64,12000,0.0003,0.001,0.5,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,93.161552
64,12000,0.0003,0.001,0.5,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,117.0,95.623091
64,12000,0.0003,0.001,0.45,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,118.0,92.900014
64,12000,0.0003,0.001,0.45,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,120.0,90.778586
64,12000,0.0003,0.001,0.45,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,119.0,17.930161
64,12000,0.0003,0.001,0.55,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,122.0,100.000015
64,12000,0.0003,0.001,0.55,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,118.0,93.25386
64,12000,0.0003,0.001,0.55,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,112.0,90.064299
64,12000,0.0003,0.001,0.6,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,117.0,78.162512
64,12000,0.0003,0.001,0.6,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,120.0,98.923092
64,12000,0.0003,0.001,0.6,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,94.707707
64,12000,0.0003,0.001,0.65,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,100.000015
64,12000,0.0003,0.001,0.65,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,117.0,95.991681
64,12000,0.0003,0.001,0.65,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,118.0,100.000015
64,12000,0.0003,0.001,0.7,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,119.0,100.000015
64,12000,0.0003,0.001,0.7,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,116.0,90.335728
64,12000,0.0003,0.001,0.7,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,121.0,98.961554
64,12000,0.0003,0.001,0.75,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,205.0,100.000015
64,12000,0.0003,0.001,0.75,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,222.0,100.000015
64,12000,0.0003,0.001,0.75,0.99,3,128.0,1.0,1000.0,100000.0,0.99,True,14.0,15.63 GB,220.0,100.000015
64,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,40.0,3.228986
128,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,32.0,3.264
64,6000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,32.785299
64,12000,0.0006,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,3.991526
64,12000,0.0003,0.002,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,33.0,2.925926
64,12000,0.0003,0.001,0.1,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,52.0,1.651835
64,12000,0.0003,0.001,0.1,0.99,3,128.0,4.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,36.0,1.971355
64,12000,0.0003,0.001,0.1,0.99,3,128.0,2.0,1000.0,100000.0,0.99,True,8.0,15.14 GB,32.0,1.788221
64,12000,0.0003,0.001,0.1,0.99,3,128.0,2.0,500.0,50000.0,0.99,True,8.0,15.14 GB,35.0,1.702797
64,11000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,4.072688
64,10000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,5.646328
64,9000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,37.0,10.938146
64,8000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,34.0,7.712215
64,7000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,22.908003
64,5000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,51.0,65.172232
64,4000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,33.0,84.84287
64,3000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,68.0,85.478584
64,2000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,46.0,89.128585
64,1000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,36.0,77.681262
60,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,32.0,3.104895
56,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,3.605883
52,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,4.910101
48,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,37.0,2.893
44,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,36.0,3.051211
40,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,40.0,4.581043
36,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,36.0,3.123944
32,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,39.0,3.089511
28,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,41.0,3.62874
24,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,37.0,3.165481
20,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,45.0,4.06638
16,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,55.0,3.837037
12,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,58.0,4.343892
8,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,70.0,4.75122
4,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,109.0,4.374312
64,12000,0.0003,0.001,0.2,0.99,3,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,45.0,3.201434
64,12000,0.0003,0.001,0.2,0.99,4,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,39.0,3.840083
64,12000,0.0003,0.001,0.2,0.99,5,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,35.0,4.090435
64,12000,0.0003,0.001,0.2,0.99,6,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,42.0,4.25134
64,12000,0.0003,0.001,0.2,0.99,7,128.0,2.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,44.0,4.226223
1,100,0.0001,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,77.333345
1,100,0.0001,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,277.0,77.968762
1,100,0.0001,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,90.623091
1,100,0.0001,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,82.135727
1,100,0.0001,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,277.0,100.000015
1,100,0.0001,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,273.0,80.806679
1,100,0.0001,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,274.0,93.769245
1,100,0.0001,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,277.0,71.116678
1,100,0.0001,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,272.0,74.993345
1,100,0.0001,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,274.0,73.526678
1,100,0.0001,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,276.0,57.831827
1,100,0.0001,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,273.0,74.543761
1,100,0.0001,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,278.0,95.776938
1,100,0.0001,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,69.352951
1,100,0.0001,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,89.200014
1,100,0.0001,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,276.0,75.025011
1,100,0.0001,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,276.0,93.638475
1,100,0.0001,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,275.0,71.24707
1,100,0.0001,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,274.0,79.080012
1,100,0.0001,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,273.0,75.480011
1,100,0.0001,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB,273.0,81.264298
